customer_id,signup_date,age,gender,city,region,segment
C01782,2025-01-10,39,M,NEWCASTLE,North,Small Business
C01783,27/08/2023,21,Other,bristol,West,Small Business
C01784,19/07/2025,34,M,cambridge,East,Consumer
C01785,2023-03-22,36,M,Nottingham,Central,Small Business
C01786,2022-09-12,60,M,Brighton,South,Consumer
C01787,2025-11-30,26,M,Exeter,West,Consumer
C01788,2025-07-27,18,M,BRISTOL,West,Home Office
C01789,2023-07-31,41,M,LEEDS,North,Consumer
C01790,2024-12-11,25,M,Manchester,North,Consumer
C01791,2024-03-17,39,F,Cardiff,West,Consumer
C01792,2023-08-29,50,M,Sheffield,North,Corporate
C01793,2023-07-06,40,M,EXETER,West,Consumer
C01794,2022-11-05,35,F,norwich,East,Consumer
C01795,2024-07-04,39,,Norwich,East,Corporate
C01796,19/02/2024,52,M,Portsmouth,South,Small Business
C01797,2024-05-16,26,M,Birmingham,Central,Home Office
C01798,2023-03-18,50,M,plymouth,West,Consumer
C01799,2025-10-22,28,F,Bristol,West,Consumer
C01800,2024-10-26,49,M,Cardiff,West,Consumer
C01801,2025-09-06,21,F,Ipswich,East,Home Office
C01802,2022-09-18,48,F,Leicester,Central,Corporate
C01803,06/10/2024,40,M,Peterborough,East,Consumer
C01804,2025-07-10,42,M,peterborough,East,Corporate
C01805,2023-09-09,53,M,Southampton,South,Home Office
C01806,2023-02-13,30,M,Southampton,South,Small Business
C01807,03/06/2023,41,M,exeter,West,Small Business
C01808,15/06/2023,45,M,OXFORD,South,Consumer
C01809,2024-02-19,37,M,  Cardiff ,West,Home Office
C01810,2023-09-02,50,F,birmingham,Central,Consumer
C01811,13/06/2023,45,Other,reading,South,Consumer
C01812,2024-11-07,33,M,Leeds,North,Consumer
C01813,2022-05-29,57,M,Cardiff,West,Consumer
C01814,2023-09-23,48,F,sheffield,North,Home Office
C01815,2024-12-29,30,M,Bristol,West,Consumer
C01816,12/01/2023,30,F,CAMBRIDGE,East,Corporate
C01817,2023-03-27,38,F,COLCHESTER,East,Corporate
C01818,22/02/2023,47,F,Colchester,East,Corporate
C01819,2022-01-07,18,M,Norwich,East,Small Business
C01820,26/03/2024,31,M,Brighton,South,Consumer
C01821,2022-04-27,33,M,Brighton,South,Consumer
C01822,15/06/2023,22,M,Portsmouth,South,Small Business
C01823,2025-12-25,28,M,derby,Central,Consumer
C01824,2025-09-28,43,F,York,North,Small Business
C01825,17/03/2023,35,M,Portsmouth,South,Consumer
C01826,10/08/2023,36,F,Sheffield,North,Home Office
C01827,13/03/2024,23,M,Oxford,South,Consumer
C01828,2025-07-04,38,F,SHEFFIELD,North,Consumer
C01829,2025-05-15,21,F,Exeter,West,Consumer
C01830,2022-10-19,60,M,leeds,North,Consumer
C01831,2022-10-15,64,F,Bath,West,Consumer
C01832,2024-01-09,35,M,Southampton,South,Corporate
C01833,2025-08-03,26,M,Colchester,East,Corporate
C01834,2025-08-17,52,F,Leeds,North,Home Office
C01835,2022-09-14,49,M,  Cardiff ,West,Home Office
C01836,2024-08-05,65,F,derby,Central,Home Office
C01837,2022-12-09,69,M,Sheffield,North,Consumer
C01838,24/12/2024,18,F,Coventry,Central,Consumer
C01839,2025-09-26,56,F,Southampton,South,Consumer
C01840,01/03/2024,38,M,colchester,East,Consumer
C01841,2022-07-30,48,M,Bath,West,Consumer
C01842,2024-08-12,51,F,Sheffield,North,Consumer
C01843,2023-12-28,51,Other,READING,South,Consumer
C01844,25/05/2025,54,M,  Manchester ,North,Consumer
C01845,2023-09-23,34,F,Exeter,West,Home Office
C01846,08/08/2025,29,M,Reading,South,Consumer
C01847,16/06/2023,56,M,Coventry,Central,Home Office
C01848,2022-12-12,30,M,portsmouth,South,Consumer
C01849,04/08/2023,65,F,Nottingham,Central,Consumer
C01850,2022-04-18,31,M,Manchester,North,Consumer
C01851,2023-06-28,36,M,peterborough,East,Home Office
C01852,2024-11-22,39,M,Reading,South,Consumer
C01853,2022-11-16,21,M,Leeds,North,Small Business
C01854,22/09/2022,21,F,leeds,North,Consumer
C01855,2022-10-30,53,M,Plymouth,West,Consumer
C01856,2022-07-19,19,M,Sheffield,North,Corporate
C01857,08/08/2025,74,F,IPSWICH,East,Home Office
C01858,2025-10-28,40,,  Nottingham ,Central,Home Office
C01859,2022-05-14,28,F,Portsmouth,South,Small Business
C01860,2025-03-25,46,M,newcastle,North,Consumer
C01861,2025-02-25,18,F,Manchester,North,Corporate
C01862,2025-12-27,37,M,Manchester,North,Consumer
C01863,2023-10-04,38,F,Cambridge,East,Consumer
C01864,2023-07-04,25,M,plymouth,West,Small Business
C01865,2024-02-27,33,M,Reading,South,Consumer
C01866,2025-07-18,61,F,NEWCASTLE,North,Consumer
C01867,14/02/2025,43,F,  Bristol ,West,Home Office
C01868,2024-03-23,46,M,Brighton,South,Consumer
C01869,2023-05-03,31,F,Colchester,East,Corporate
C01870,2025-02-13,24,M,Birmingham,Central,Consumer
C01871,16/07/2025,38,M,Reading,South,Consumer
C01872,2023-12-16,18,M,Colchester,East,Consumer
C01873,03/12/2024,27,F,BATH,West,Consumer
C01874,2023-12-17,25,F,Plymouth,West,Small Business
C01875,2024-04-02,18,M,  Bristol ,West,Consumer
C01876,02/06/2024,49,F,Plymouth,West,Home Office
C01877,13/04/2025,39,M,Peterborough,East,Consumer
C01878,05/12/2025,33,M,Norwich,East,Consumer
C01879,16/02/2024,50,M,bath,West,Consumer
C01880,26/09/2023,20,F,Exeter,West,Home Office
C01881,2023-11-09,24,M,Exeter,West,Consumer
C01882,01/11/2022,56,M,Oxford,South,Small Business
C01883,2023-07-21,,F,bath,West,Home Office
C01884,05/08/2022,50,F,Newcastle,North,Small Business
C01885,2024-01-24,47,F,YORK,North,Small Business
C01886,2022-12-29,33,F,Oxford,South,Consumer
C01887,2023-10-02,34,M,portsmouth,South,Corporate
C01888,2025-05-04,44,M,BATH,West,Consumer
C01889,2023-05-05,59,M,newcastle,North,Small Business
C01890,22/09/2024,47,Other,plymouth,West,Consumer
C01891,2025-09-08,53,F,Peterborough,East,Home Office
C01892,2024-07-27,29,F,,North,Small Business
C01893,2023-02-11,49,F,brighton,South,Consumer
C01894,29/09/2023,32,M,Colchester,East,Home Office
C01895,26/08/2024,43,F,Exeter,West,Consumer
C01896,2024-05-09,,F,Southampton,South,Small Business
C01897,2022-11-27,34,F,Newcastle,North,Consumer
C01898,19/02/2024,28,M,Oxford,South,Consumer
C01899,2024-06-26,46,F,newcastle,North,Consumer
C01900,07/06/2023,39,F,MANCHESTER,North,Small Business
C01901,2024-09-23,43,M,COVENTRY,Central,Small Business
C01902,2022-07-04,50,F,Manchester,North,Consumer
C01903,2023-09-17,58,M,Manchester,North,Consumer
C01904,17/05/2025,50,M,Leicester,Central,Consumer
C01905,2023-05-25,48,M,bristol,West,Consumer
C01906,2024-09-14,34,M,brighton,South,Consumer
C01907,2023-12-30,36,,bristol,West,Consumer
C01908,19/08/2023,47,M,Leicester,Central,Small Business
C01909,26/09/2025,36,M,Leeds,North,Consumer
C01910,27/09/2023,47,M,Oxford,South,Home Office
C01911,2023-04-20,30,F,cardiff,West,Small Business
C01912,2025-09-18,66,F,exeter,West,Home Office
C01913,08/03/2025,44,M,Leicester,Central,Consumer
C01914,2024-12-19,43,M,Portsmouth,South,Consumer
C01915,2022-05-21,35,M,  Derby ,Central,Small Business
C01916,2022-10-27,66,F,  Reading ,South,Consumer
C01917,2024-10-26,25,F,EXETER,West,Small Business
C01918,2023-03-08,32,M,  Derby ,Central,Consumer
C01919,2023-04-03,52,F,Manchester,North,Home Office
C01920,17/04/2025,44,M,York,North,Consumer
C01921,2023-07-05,34,Other,  Ipswich ,East,Consumer
C01922,2022-07-07,34,F,Exeter,West,Consumer
C01923,2022-04-21,37,F,Sheffield,North,Consumer
C01924,2024-02-14,42,F,bristol,West,Home Office
C01925,2024-09-29,61,F,BRIGHTON,South,Consumer
C01926,2025-08-01,49,M,southampton,South,Consumer
C01927,20/09/2022,54,M,Brighton,South,Home Office
C01928,2023-02-16,35,M,derby,Central,Corporate
C01929,2024-06-09,48,F,Manchester,North,Consumer
C01930,2023-10-27,21,M,ipswich,East,Consumer
C01931,2024-04-07,43,F,Manchester,North,Consumer
C01932,05/10/2025,43,F,  Nottingham ,Central,Home Office
C01933,2024-06-28,65,M,Exeter,West,Home Office
C01934,2024-01-06,61,M,York,North,Home Office
C01935,2025-12-19,38,F,southampton,South,Consumer
C01936,2022-06-24,30,F,portsmouth,South,Small Business
C01937,2025-10-14,31,M,Oxford,South,Consumer
C01938,2024-05-02,37,M,bristol,West,Home Office
C01939,2024-05-05,58,F,Colchester,East,Home Office
C01940,02/10/2025,46,M,southampton,South,Consumer
C01941,2024-05-10,48,F,bristol,West,Corporate
C01942,2024-02-07,52,F,Ipswich,East,Home Office
C01943,2023-06-15,28,F,leeds,North,Consumer
C01944,20/11/2024,32,F,Leeds,North,Consumer
C01945,2024-07-30,48,F,Portsmouth,South,Consumer
C01946,2023-03-16,31,F,Colchester,East,Corporate
C01947,2025-01-22,21,M,Sheffield,North,Corporate
C01948,2024-11-02,27,F,ipswich,East,Home Office
C01949,2023-12-13,55,F,oxford,South,Consumer
C01950,2022-01-22,36,M,BATH,West,Home Office
C01951,2024-02-19,44,F,Newcastle,North,Home Office
C01952,2022-01-28,28,M,cambridge,East,Consumer
C01953,14/07/2022,46,F,MANCHESTER,North,Consumer
C01954,2024-01-28,37,M,Brighton,South,Consumer
C01955,2022-07-27,47,Other,SHEFFIELD,North,Small Business
C01956,2023-06-19,35,F,colchester,East,Consumer
C01957,2024-11-16,48,M,Plymouth,West,Corporate
C01958,2023-08-08,34,M,  Leeds ,North,Consumer
C01959,2025-12-28,40,M,Bath,West,Consumer
C01960,2025-09-26,37,,Ipswich,East,Corporate
C01961,2024-08-19,41,F,Colchester,East,Consumer
C01962,2025-11-23,45,M,Peterborough,East,Home Office
C01963,2025-07-31,35,F,Oxford,South,Consumer
C01964,2023-08-23,39,M,BRISTOL,West,Consumer
C01965,2025-03-12,43,F,plymouth,West,Consumer
C01966,2022-11-06,48,F,Exeter,West,Corporate
C01967,2024-12-22,40,F,  Brighton ,South,Consumer
C01968,18/04/2024,29,F,Bristol,West,Small Business
C01969,02/03/2022,42,M,manchester,North,Consumer
C01970,17/06/2023,50,F,Ipswich,East,Consumer
C01971,2025-11-10,24,M,manchester,North,Consumer
C01972,2023-08-18,24,M,  York ,North,Consumer
C01973,22/01/2023,32,M,  Peterborough ,East,Consumer
C01974,01/02/2023,38,M,Coventry,Central,Home Office
C01975,03/04/2024,18,M,manchester,North,Consumer
C01976,2025-07-01,48,M,peterborough,East,Consumer
C01977,2025-03-22,39,M,COLCHESTER,East,Consumer
C01978,2024-02-05,18,F,Nottingham,Central,Consumer
C01979,07/03/2023,27,Other,Exeter,West,Consumer
C01980,2022-05-13,37,,Sheffield,North,Consumer
C01981,2024-03-11,18,F,Newcastle,North,Consumer
C01982,2025-05-29,54,F,norwich,East,Consumer
C01983,2025-02-16,43,M,leeds,North,Consumer
C01984,2023-12-28,50,,Nottingham,Central,Consumer
C01985,31/08/2024,28,M,birmingham,Central,Corporate
C01986,2024-02-04,46,F,leicester,Central,Home Office
C01987,2024-08-11,32,F,BRIGHTON,South,Consumer
C01988,2024-05-23,38,F,bristol,West,Consumer
C01989,2024-12-18,46,F,cardiff,West,Consumer
C01990,2024-05-10,40,F,leeds,North,Consumer
C01991,2025-10-24,52,F,portsmouth,South,Consumer
C01992,24/01/2024,43,Other,leeds,North,Consumer
C01993,2022-02-28,35,M,Southampton,South,Home Office
C01994,2023-04-20,52,F,Nottingham,Central,Small Business
C01995,01/05/2024,55,F,Bath,West,Consumer
C01996,2024-06-23,42,M,Oxford,South,Small Business
C01997,2024-07-08,58,M,Cambridge,East,Consumer
C01998,28/01/2025,38,M,Newcastle,North,Home Office
C01999,18/06/2023,39,M,reading,South,Home Office
C02000,28/11/2024,41,F,York,North,Consumer
C02001,2025-01-15,39,F,exeter,West,Consumer
C02002,2024-01-01,37,F,Plymouth,West,Home Office
C02003,19/12/2023,32,M,Plymouth,West,Consumer
C02004,2023-01-17,28,M,Birmingham,Central,Consumer
C02005,05/01/2024,42,,York,North,Consumer
C02006,26/04/2025,57,M,EXETER,West,Consumer
C02007,2025-09-17,52,M,YORK,North,Home Office
C02008,30/08/2024,46,M,Brighton,South,Consumer
C02009,2023-07-25,57,M,cambridge,East,Small Business
C02010,2024-12-20,41,M,Manchester,North,Consumer
C02011,2025-03-01,28,M,York,North,Consumer
C02012,2023-09-11,36,M,Southampton,South,Consumer
C02013,2025-06-12,40,M,Leeds,North,Consumer
C02014,2022-07-11,34,F,Birmingham,Central,Home Office
C02015,2022-02-13,49,M,Reading,South,Small Business
C02016,13/10/2022,53,M,  Peterborough ,East,Consumer
C02017,2022-12-10,18,M,coventry,Central,Home Office
C02018,2025-08-13,39,F,Peterborough,East,Home Office
C02019,2024-01-20,18,F,Oxford,South,Consumer
C02020,18/06/2023,40,F,leicester,Central,Small Business
C02021,26/01/2024,40,M,  York ,North,Consumer
C02022,2023-12-09,64,F,NEWCASTLE,North,Small Business
C02023,2023-07-28,60,F,Norwich,East,Home Office
C02024,2022-11-08,53,M,Oxford,South,Consumer
C02025,2024-11-17,29,M,Bath,West,Consumer
C02026,2022-11-06,28,M,Sheffield,North,Home Office
C02027,12/04/2025,27,F,Colchester,East,Home Office
C02028,2023-02-24,61,M,Bristol,West,Consumer
C02029,2025-02-18,29,F,Derby,Central,Consumer
C02030,2025-05-18,36,F,  York ,North,Corporate
C02031,2022-10-17,,M,Portsmouth,South,Consumer
C02032,2022-08-06,25,F,Birmingham,Central,Consumer
C02033,2025-11-03,45,F,Peterborough,East,Small Business
C02034,2024-03-12,43,F,SHEFFIELD,North,Small Business
C02035,2024-10-16,18,M,newcastle,North,Consumer
C02036,20/03/2022,24,M,PLYMOUTH,West,Corporate
C02037,24/06/2023,44,M,ipswich,East,Consumer
C02038,2024-05-07,40,F,Cambridge,East,Consumer
C02039,22/08/2025,36,F,Leicester,Central,Consumer
C02040,2023-06-13,49,Other,Portsmouth,South,Small Business
C02041,12/04/2025,22,F,sheffield,North,Consumer
C02042,25/11/2024,33,M,  Cambridge ,East,Small Business
C02043,2022-09-29,48,F,LEICESTER,Central,Small Business
C02044,2023-07-16,33,F,portsmouth,South,Home Office
C02045,2023-04-22,45,M,Bristol,West,Home Office
C02046,2024-02-13,26,F,Leeds,North,Home Office
C02047,2024-10-22,30,M,york,North,Home Office
C02048,2024-02-01,18,F,Nottingham,Central,Small Business
C02049,03/05/2023,18,F,Manchester,North,Consumer
C02050,2025-01-05,35,M,NEWCASTLE,North,Consumer
C02051,2024-08-18,47,M,Bristol,West,Consumer
C02052,2024-05-26,40,M,Reading,South,Consumer
C02053,2024-07-11,56,M,Reading,South,Corporate
C02054,2023-03-28,36,Other,exeter,West,Consumer
C02055,2024-12-17,18,F,Sheffield,North,Home Office
C02056,2023-11-29,45,F,cardiff,West,Consumer
C02057,2023-10-26,27,F,portsmouth,South,Small Business
C02058,29/11/2022,43,M,newcastle,North,Consumer
C02059,2024-09-03,18,F,exeter,West,Home Office
C02060,2024-09-11,37,F,southampton,South,Consumer
C02061,2023-09-23,50,F,Bristol,West,Home Office
C02062,22/07/2025,49,F,Derby,Central,Corporate
C02063,2025-07-05,38,,Cardiff,West,Consumer
C02064,17/09/2022,40,F,Oxford,South,Home Office
C02065,2025-01-04,35,F,Newcastle,North,Corporate
C02066,2023-12-08,37,F,Coventry,Central,Small Business
C02067,31/12/2025,49,F,colchester,East,Home Office
C02068,2023-04-02,31,F,BATH,West,Home Office
C02069,2023-06-27,33,F,Bath,West,Home Office
C02070,12/02/2024,20,M,OXFORD,South,Consumer
C02071,09/06/2023,49,M,NEWCASTLE,North,Consumer
C02072,01/01/2025,37,F,Ipswich,East,Consumer
C02073,2024-04-05,25,F,Ipswich,East,Consumer
C02074,27/03/2023,52,F,SOUTHAMPTON,South,Consumer
C02075,2024-05-09,40,M,peterborough,East,Consumer
C02076,2025-08-25,31,M,plymouth,West,Consumer
C02077,03/05/2025,52,M,southampton,South,Consumer
C02078,2024-04-29,36,M,Reading,South,Small Business
C02079,09/07/2023,20,F,bristol,West,Consumer
C02080,2023-01-19,53,M,Cardiff,West,Consumer
C02081,2025-08-13,,M,Birmingham,Central,Consumer
C02082,2025-01-23,80,F,leeds,North,Consumer
C02083,03/08/2024,34,M,Birmingham,Central,Consumer
C02084,2025-08-14,18,F,EXETER,West,Consumer
C02085,2022-10-10,63,M,Exeter,West,Consumer
C02086,2024-12-20,40,F,PORTSMOUTH,South,Consumer
C02087,2023-03-20,44,F,Sheffield,North,Small Business
C02088,2022-10-08,45,F,cambridge,East,Consumer
C02089,2024-03-15,23,F,Southampton,South,Consumer
C02090,2023-11-29,18,F,Oxford,South,Corporate
C02091,2025-10-25,66,F,Derby,Central,Consumer
C02092,30/08/2023,20,F,Leeds,North,Corporate
C02093,2025-05-30,62,M,Birmingham,Central,Consumer
C02094,2025-03-11,47,M,Peterborough,East,Consumer
C02095,02/12/2024,43,F,Cardiff,West,Consumer
C02096,2025-10-01,34,F,Oxford,South,Small Business
C02097,27/12/2023,70,M,IPSWICH,East,Consumer
C02098,2023-12-02,31,F,Colchester,East,Consumer
C02099,2022-12-18,32,F,derby,Central,Consumer
C02100,2023-06-20,49,F,York,North,Consumer
C02101,14/08/2025,32,F,sheffield,North,Small Business
C02102,2024-03-27,27,F,Birmingham,Central,Small Business
C02103,24/09/2023,40,M,sheffield,North,Consumer
C02104,19/03/2023,49,M,Ipswich,East,Small Business
C02105,2024-04-10,65,Other,york,North,Consumer
C02106,2025-01-31,67,M,LEEDS,North,Consumer
C02107,2023-07-06,18,F,Ipswich,East,Consumer
C02108,2025-03-22,54,M,norwich,East,Small Business
C02109,15/10/2024,28,M,  Norwich ,East,Consumer
C02110,2025-04-27,28,M,Cambridge,East,Small Business
C02111,2023-05-13,33,M,Bristol,West,Small Business
C02112,2024-10-17,32,F,Derby,Central,Consumer
C02113,06/12/2022,26,M,Southampton,South,Consumer
C02114,2023-10-26,18,F,Reading,South,Consumer
C02115,2025-02-09,59,F,Reading,South,Home Office
C02116,2024-10-17,52,F,BRISTOL,West,Consumer
C02117,01/02/2023,40,F,BRIGHTON,South,Consumer
C02118,2025-07-20,28,F,bristol,West,Consumer
C02119,2022-05-29,56,M,Brighton,South,Consumer
C02120,2024-09-01,40,M,Peterborough,East,Consumer
C02121,2025-12-13,33,M,Bristol,West,Corporate
C02122,2024-06-11,19,M,Peterborough,East,Consumer
C02123,13/05/2025,47,F,  Cambridge ,East,Consumer
C02124,01/09/2024,36,M,  Southampton ,South,Consumer
C02125,21/04/2025,44,M,Cambridge,East,Consumer
C02126,16/11/2024,43,F,OXFORD,South,Consumer
C02127,2024-12-30,49,F,PLYMOUTH,West,Consumer
C02128,2023-04-07,43,M,OXFORD,South,Corporate
C02129,03/03/2025,36,M,newcastle,North,Consumer
C02130,2023-04-22,48,F,Newcastle,North,Consumer
C02131,09/12/2025,53,M,Cambridge,East,Consumer
C02132,2023-04-06,60,M,coventry,Central,Consumer
C02133,20/04/2023,26,M,Reading,South,Small Business
C02134,2025-07-20,55,M,Southampton,South,Small Business
C02135,2023-04-30,20,F,Southampton,South,Home Office
C02136,2023-10-22,54,M,Coventry,Central,Consumer
C02137,2025-01-28,33,M,Bristol,West,Consumer
C02138,14/12/2022,51,F,NEWCASTLE,North,Corporate
C02139,2022-12-15,60,M,Peterborough,East,Consumer
C02140,2024-04-12,43,M,exeter,West,Consumer
C02141,2023-05-01,40,F,Exeter,West,Consumer
C02142,2023-04-19,40,M,cambridge,East,Consumer
C02143,2022-02-08,35,F,exeter,West,Corporate
C02144,2023-11-05,56,F,Colchester,East,Consumer
C02145,2023-08-22,40,M,Leeds,North,Small Business
C02146,2022-04-09,18,M,manchester,North,Corporate
C02147,04/10/2024,52,M,OXFORD,South,Corporate
C02148,11/10/2024,52,F,Manchester,North,Consumer
C02149,2022-07-05,42,M,portsmouth,South,Corporate
C02150,2023-08-20,31,F,  Exeter ,West,Small Business
C02151,06/08/2025,26,M,  Bath ,West,Consumer
C02152,15/08/2024,31,M,Manchester,North,Home Office
C02153,2024-01-02,44,M,newcastle,North,Consumer
C02154,2024-03-15,18,M,BRISTOL,West,Consumer
C02155,2023-03-06,47,F,colchester,East,Consumer
C02156,2025-05-26,42,M,Leeds,North,Small Business
C02157,2025-09-23,58,F,Exeter,West,Consumer
C02158,19/09/2025,50,F,newcastle,North,Consumer
C02159,2023-03-31,32,F,Sheffield,North,Consumer
C02160,2023-08-11,19,M,BATH,West,Home Office
C02161,2022-12-18,30,M,cambridge,East,Small Business
C02162,2023-08-05,59,M,Reading,South,Consumer
C02163,2023-09-12,45,M,Plymouth,West,Consumer
C02164,19/10/2024,49,M,Coventry,Central,Consumer
C02165,2023-02-04,33,M,York,North,Home Office
C02166,2025-09-29,47,M,  Cambridge ,East,Home Office
C02167,2022-09-06,21,F,  Manchester ,North,Home Office
C02168,2022-01-31,53,M,Cambridge,East,Consumer
C02169,2025-07-16,26,M,reading,South,Consumer
C02170,2025-01-15,18,M,PORTSMOUTH,South,Home Office
C02171,2023-10-14,70,M,Manchester,North,Home Office
C02172,2024-09-01,43,M,Cardiff,West,Small Business
C02173,31/03/2023,42,M,Southampton,South,Consumer
C02174,2022-12-31,18,F,  Leicester ,Central,Consumer
C02175,2024-03-23,49,M,OXFORD,South,Consumer
C02176,2023-10-11,53,M,bristol,West,Small Business
C02177,27/09/2024,38,M,Ipswich,East,Consumer
C02178,2023-03-22,53,F,oxford,South,Consumer
C02179,2024-11-25,56,F,cardiff,West,Consumer
C02180,02/04/2025,48,F,Exeter,West,Consumer
C02181,2022-12-28,18,F,norwich,East,Consumer
C02182,08/05/2022,26,F,portsmouth,South,Corporate
C02183,2024-02-09,63,M,Colchester,East,Corporate
C02184,2025-04-11,42,F,CAMBRIDGE,East,Consumer
C02185,2024-11-10,42,F,Brighton,South,Consumer
C02186,2025-01-13,30,F,bristol,West,Consumer
C02187,2023-12-20,33,M,Southampton,South,Corporate
C02188,2023-04-18,57,M,Norwich,East,Consumer
C02189,11/06/2024,60,F,peterborough,East,Consumer
C02190,2023-02-28,51,F,LEICESTER,Central,Small Business
C02191,2025-02-12,48,F,brighton,South,Consumer
C02192,2023-02-16,49,M,York,North,Consumer
C02193,2023-07-13,40,M,Manchester,North,Consumer
C02194,2024-05-09,25,M,  Bristol ,West,Consumer
C02195,2024-04-13,23,M,PORTSMOUTH,South,Corporate
C02196,2024-09-08,58,M,Portsmouth,South,Corporate
C02197,2024-02-06,41,F,  Sheffield ,North,Consumer
C02198,2025-09-29,47,F,,Central,Small Business
C02199,2025-06-28,44,F,Brighton,South,Small Business
